index,small_i_count,all_caps_wordcount,sentence_wo_cap_at_start,sentence_lower_at_start,fullstop_wo_whitespace_count,a_an_error_count,cont_punct_count,quotation_count,emoticons_count,happy_emoticons_count,question_count,exclamation_count,sentiment_score_neg,sentiment_score_neu,sentiment_score_pos,he_she_ratio,swear_word_count
1630,0,0,3,1,0,0,1,0,0,0,0,0,0.52180755,0.4336277,0.044564784,8.0,0
11,0,0,11,0,0,0,1,22,0,0,8,8,0.657883,0.31557631,0.026540665,22.0,3
2444,0,7,23,2,0,0,0,25,0,0,9,0,0.25436252,0.5938993,0.15173821,4.0,0
284,0,0,0,0,0,0,0,1,0,0,0,0,0.22995262,0.6035372,0.16651015,10.0,0
1066,0,0,4,0,0,0,0,5,0,0,3,0,0.39989573,0.5120983,0.08800588,2.4,1
1191,0,0,2,0,0,0,0,9,0,0,7,0,0.27967295,0.546297,0.17403002,6.5,0
1440,0,0,11,0,0,0,0,13,0,0,0,0,0.048953958,0.5373447,0.41370136,0.1875,0
3581,0,0,15,1,0,0,0,19,0,0,0,2,0.54921716,0.39090925,0.059873596,1.75,8
3577,0,5,24,0,0,0,0,26,0,0,19,2,0.7188272,0.2534614,0.027711378,1.0,5
2738,0,0,14,0,0,0,1,19,0,0,6,4,0.32717672,0.56118506,0.111638136,4.333333333333333,2
3456,0,0,19,0,0,0,0,18,0,0,4,1,0.17701131,0.6760527,0.14693604,0.75,4
1568,0,0,13,0,0,0,0,13,0,0,11,6,0.106367595,0.42419666,0.46943578,9.0,1
2427,0,5,43,3,0,0,0,41,0,0,10,11,0.52398217,0.3870033,0.08901456,0.75,2
2737,0,0,0,0,0,0,1,2,0,0,0,0,0.36059397,0.53132725,0.10807882,3.5,3
3285,0,0,11,1,0,0,1,16,0,0,3,2,0.50638914,0.44378138,0.04982948,1.5384615384615385,4
1687,0,4,24,5,0,0,2,20,1,1,3,21,0.24248792,0.5898641,0.16764799,0.2,0
851,0,1,13,0,0,0,1,19,0,0,8,2,0.18746269,0.60733104,0.20520622,2.5,0
2207,0,3,13,1,0,0,1,12,0,0,4,8,0.7471751,0.23190291,0.020921975,3.0,11
895,0,0,18,1,0,0,3,19,0,0,8,3,0.24338508,0.5294455,0.2271694,0.6875,0
496,0,2,12,1,0,0,3,19,0,0,8,11,0.17493825,0.59347486,0.23158695,0.7,0
2305,0,0,15,0,0,0,0,15,0,0,10,0,0.34274718,0.60377747,0.053475417,0.9285714285714286,1
1782,0,0,19,0,0,0,0,18,0,0,4,1,0.17701131,0.6760527,0.14693604,0.75,4
335,0,2,3,1,0,0,0,5,0,1,2,1,0.07568088,0.38890603,0.5354131,2.0,0
2839,0,0,13,0,0,0,1,14,0,0,3,0,0.3108266,0.5042535,0.1849199,0.05,0
3087,0,0,6,1,0,0,0,9,0,0,1,1,0.37806895,0.5054124,0.116518684,1.0,0
515,0,0,10,1,0,0,0,10,0,0,3,0,0.43777657,0.50343674,0.05878671,19.0,1
1348,0,6,25,0,0,0,12,17,0,0,4,5,0.39219612,0.5103482,0.09745567,1.0,1
1015,0,0,7,1,0,2,0,12,0,0,4,0,0.38656867,0.509551,0.1038803,0.6363636363636364,2
2816,0,1,2,0,0,0,1,3,0,0,3,0,0.28863323,0.6060717,0.10529507,11.0,0
3589,0,1,10,1,0,1,1,11,0,0,1,1,0.3805004,0.51797926,0.10152026,0.125,4
3583,0,0,1,0,0,0,0,2,0,0,0,0,0.5100637,0.43329668,0.056639638,17.0,2
2809,0,0,1,0,0,0,2,2,0,0,0,0,0.3218074,0.57904255,0.09915002,0.11428571428571428,1
3279,0,0,10,1,0,0,1,10,0,0,1,0,0.22988205,0.6122789,0.1578391,1.7272727272727273,0
3817,0,0,15,0,0,0,0,15,0,0,10,0,0.34274718,0.60377747,0.053475417,0.9285714285714286,1
1781,0,0,21,0,0,0,0,22,0,0,3,0,0.1808449,0.53319395,0.28596112,0.55,1
2569,0,1,12,0,0,0,0,22,0,0,5,4,0.5641502,0.3962303,0.039619442,2.8,1
1785,0,30,7,5,0,0,2,19,0,0,0,10,0.40465653,0.49963877,0.09570474,13.0,4
2070,0,25,7,1,0,0,0,9,0,0,3,1,0.5033993,0.44760448,0.04899619,0.04,0
356,0,0,6,0,0,0,0,19,0,0,5,0,0.22092864,0.6449422,0.13412909,14.0,0
3644,0,0,39,3,0,0,0,38,0,0,6,14,0.34113985,0.5229655,0.13589469,0.375,3
1312,0,12,3,0,0,0,2,2,0,0,0,1,0.23152053,0.5782999,0.19017957,0.2857142857142857,1
1635,0,0,7,2,0,0,0,5,0,0,0,2,0.6348465,0.32277974,0.04237373,7.5,5
2388,0,0,14,0,0,0,1,14,0,0,2,3,0.69783455,0.26882285,0.033342566,1.2777777777777777,5
2479,0,0,12,1,0,0,1,12,0,0,4,0,0.250412,0.51773226,0.23185569,0.047619047619047616,1
2521,0,0,12,0,0,1,0,15,0,0,5,0,0.3433588,0.53729904,0.1193422,1.5714285714285714,1
2265,0,0,12,0,0,0,1,15,0,0,5,8,0.28219908,0.5641116,0.15368935,1.5555555555555556,2
2959,0,0,11,2,0,0,1,21,0,0,8,3,0.42919028,0.51188666,0.05892314,0.2857142857142857,1
1227,0,0,26,2,0,0,0,28,0,0,5,2,0.041029867,0.4105172,0.5484529,0.25,0
3614,0,0,18,3,0,0,0,17,0,0,5,3,0.3894439,0.5044319,0.106124185,2.5,3
3059,0,0,15,0,0,0,0,16,0,0,8,1,0.33074003,0.5574088,0.11185108,0.5,0
957,0,0,12,0,0,0,0,11,0,0,5,4,0.19479342,0.6978728,0.10733376,2.0,0
1773,0,0,18,0,0,0,0,17,0,0,5,0,0.15779808,0.64311916,0.19908273,0.7894736842105263,0
2141,0,0,6,0,0,0,0,6,0,0,3,0,0.3297448,0.57289267,0.097362526,0.782608695652174,2
1008,0,126,1,1,0,0,1,17,0,0,1,21,0.54162407,0.38808498,0.070290945,11.0,1
3118,0,0,7,1,0,2,0,12,0,0,4,0,0.38656867,0.509551,0.1038803,0.6363636363636364,2
1092,0,0,9,0,0,0,0,9,0,0,1,2,0.18920483,0.6519731,0.15882203,1.2857142857142858,0
3410,0,1,14,0,0,1,1,16,1,1,4,6,0.20941454,0.5352742,0.25531125,1.8,1
2744,0,0,0,0,0,0,0,3,0,0,2,0,0.2776414,0.52304953,0.19930911,0.5,0
3631,0,0,1,0,0,1,0,1,0,0,1,0,0.31492826,0.55733746,0.12773426,9.333333333333334,0
996,0,0,13,0,0,0,0,13,0,0,11,6,0.106367595,0.42419666,0.46943578,9.0,1
1679,0,0,25,1,0,0,0,24,0,0,9,5,0.43451098,0.49130866,0.07418031,10.0,2
153,0,0,9,0,0,2,1,9,0,0,5,1,0.36106336,0.51605463,0.12288201,0.7692307692307693,5
3147,0,4,3,1,0,0,0,4,0,0,3,1,0.4110161,0.5000924,0.08889154,0.35,0
3555,0,1,0,0,0,0,1,4,0,0,0,0,0.39899844,0.5217242,0.07927728,0.2,1
2908,0,0,31,0,0,0,0,27,0,0,6,0,0.27896607,0.6441997,0.07683418,2.1666666666666665,3
2837,0,0,20,3,0,0,0,19,0,0,7,3,0.18289773,0.5282903,0.28881204,0.0625,0
580,0,0,5,0,0,0,0,18,0,0,7,0,0.12767832,0.61433804,0.25798365,6.0,0
1470,0,0,11,1,0,0,0,14,0,0,5,2,0.3508471,0.50841016,0.1407427,1.625,3
703,0,0,7,0,0,0,0,20,0,0,5,0,0.21606816,0.6119025,0.1720293,2.3333333333333335,1
1212,0,0,22,4,0,0,0,25,0,0,3,4,0.34156272,0.48685595,0.17158133,0.5,0
896,0,1,7,0,0,0,1,5,0,0,3,1,0.5382266,0.41859356,0.043179806,19.0,1
487,0,1,7,0,0,0,1,9,0,0,7,5,0.5641807,0.38483366,0.050985627,0.16666666666666666,2
559,0,0,0,0,0,0,0,0,0,0,0,0,0.15259984,0.6594114,0.18798883,0.3076923076923077,1
1141,0,0,8,0,0,0,0,8,0,0,3,0,0.37248072,0.53481835,0.09270089,1.5714285714285714,1
1119,0,0,14,1,0,0,0,14,0,0,1,2,0.24801613,0.6233748,0.12860912,0.9166666666666666,10
2849,0,2,15,1,0,1,1,19,2,2,11,21,0.09201968,0.44814098,0.45983934,8.0,0
512,0,0,1,0,0,1,0,4,0,0,3,0,0.15487565,0.56903,0.2760944,21.0,0
633,0,0,53,2,0,2,0,51,0,0,16,9,0.2885615,0.5044628,0.20697567,0.2222222222222222,1
3293,0,6,23,1,0,0,0,24,0,0,10,3,0.22648317,0.5916929,0.18182392,2.75,0
1664,0,0,21,0,0,0,0,20,0,0,8,4,0.36080143,0.51908994,0.12010861,21.0,0
1012,0,0,4,0,0,0,0,4,0,0,2,0,0.27564704,0.5819269,0.14242604,0.8571428571428571,2
1931,0,8,4,1,0,0,1,3,1,1,1,7,0.38538817,0.51607794,0.0985339,0.8333333333333334,0
1150,0,2,23,0,0,0,0,26,0,0,9,3,0.22867759,0.61697274,0.15434964,2.4,2
2838,0,0,5,1,0,0,1,4,0,0,6,1,0.4508149,0.46812767,0.08105748,0.1111111111111111,0
3585,0,1,7,2,0,0,1,5,0,0,0,2,0.33233988,0.5467,0.120960064,7.5,4
116,0,2,10,0,0,0,0,10,0,0,3,0,0.42485246,0.49977136,0.07537626,27.0,4
740,0,15,23,8,0,0,0,21,0,0,4,1,0.116430774,0.6136685,0.26990074,1.6363636363636365,5
3526,0,0,2,1,0,0,0,1,0,0,1,1,0.29459113,0.6184058,0.08700308,0.1724137931034483,2
1974,0,0,7,0,0,0,1,11,0,0,4,2,0.3157869,0.5804254,0.10378764,7.0,1
1081,0,0,14,1,0,0,0,13,0,0,0,7,0.40932143,0.5438893,0.04678923,0.45454545454545453,3
1810,0,8,0,0,0,0,1,3,0,0,2,1,0.011501763,0.13038157,0.8581167,2.0,0
830,0,1,22,3,0,2,6,12,0,0,4,2,0.597382,0.34692985,0.0556881,1.6666666666666667,5
119,0,1,3,0,0,0,4,1,0,0,5,0,0.36100158,0.517766,0.12123244,0.1,4
656,0,0,3,0,0,0,0,4,0,0,0,0,0.27530074,0.5831566,0.14154269,1.0,1
3808,0,0,6,0,0,0,0,8,0,0,8,0,0.10787279,0.5231182,0.36900902,2.0,1
3434,0,29,2,0,0,1,3,11,0,0,4,14,0.43224478,0.4323059,0.13544929,7.0,0
3740,0,2,8,2,0,1,1,9,3,2,2,6,0.0422145,0.23418209,0.7236034,2.0,3
635,0,0,8,0,0,0,0,17,0,0,2,2,0.13289613,0.6946329,0.17247096,1.6666666666666667,0
369,0,0,3,0,0,0,0,14,0,0,2,2,0.2910946,0.55502206,0.15388331,19.0,1
268,0,0,34,9,0,0,0,24,0,0,6,4,0.3309472,0.5715684,0.09748437,0.68,0
2703,0,0,10,0,0,0,0,10,0,0,3,2,0.313925,0.49733794,0.18873708,0.037037037037037035,1
2983,0,0,8,0,0,0,0,8,0,0,3,0,0.37248072,0.53481835,0.09270089,1.5714285714285714,1
2870,0,1,16,2,0,0,1,14,0,0,5,5,0.06272729,0.3266903,0.61058235,2.2,1
2914,0,0,9,0,0,0,0,13,0,0,4,0,0.03999273,0.33468387,0.6253235,17.0,0
46,0,0,1,0,0,1,0,2,0,0,0,0,0.41360077,0.5082215,0.07817771,22.0,0
3545,0,1,21,4,0,0,1,18,0,0,8,3,0.2940111,0.591147,0.11484193,3.125,1
991,0,1,18,0,0,0,3,20,0,0,10,3,0.4824698,0.46343634,0.05409393,7.0,1
876,0,3,9,0,0,0,0,7,0,0,0,0,0.22286732,0.5943843,0.18274836,0.3,0
773,0,1,12,0,0,1,0,19,0,0,6,2,0.30921918,0.588697,0.102083825,0.8333333333333334,1
1219,0,1,8,0,0,0,0,9,0,0,13,1,0.33167687,0.5248619,0.1434612,8.0,0
1126,0,6,28,2,0,0,0,28,0,0,9,5,0.29821885,0.5986036,0.103177585,0.5,1
4,0,4,3,3,0,0,8,0,0,0,11,2,0.025748223,0.2706876,0.70356417,2.0,0
3051,0,0,7,1,0,2,0,12,0,0,4,0,0.38656867,0.509551,0.1038803,0.6363636363636364,2
1595,0,0,8,0,0,0,0,7,0,0,4,1,0.32720944,0.5692215,0.103569105,2.6,0
3124,0,0,11,1,0,0,2,8,0,0,4,2,0.29538003,0.6034351,0.10118486,2.2222222222222223,0
2311,0,1,22,4,0,0,2,18,0,0,9,17,0.1736675,0.44162247,0.38471,0.5,1
3040,0,0,10,0,0,0,0,18,0,0,4,6,0.46720272,0.4524875,0.080309875,1.0,0
3669,0,0,1,0,0,0,0,1,0,0,3,0,0.48282844,0.4587405,0.05843102,1.0,1
2491,0,0,10,1,0,0,1,9,0,0,4,0,0.29168472,0.49858162,0.20973364,0.14285714285714285,1
1077,0,0,20,1,0,0,0,18,0,0,5,0,0.21663177,0.6447179,0.13865034,0.7142857142857143,0
837,0,1,1,0,0,0,0,4,0,0,0,0,0.21168709,0.6834324,0.10488049,3.3333333333333335,1
681,0,0,8,0,0,0,0,9,0,0,4,0,0.39496773,0.544879,0.06015326,0.5384615384615384,0
1715,0,0,9,0,0,0,0,22,0,0,4,0,0.35998854,0.53553,0.10448149,1.0,5
2352,0,1,9,1,0,0,0,16,0,0,2,4,0.25373602,0.57337344,0.17289051,0.4090909090909091,3
2617,0,2,12,0,0,0,0,14,0,0,5,0,0.13431846,0.52806777,0.3376138,0.3,1
2361,0,0,8,0,0,0,0,13,0,0,4,3,0.18554065,0.62273407,0.19172521,0.4,1
2197,0,0,13,0,0,1,0,12,0,0,5,2,0.091720246,0.6320257,0.27625403,0.23529411764705882,1
1148,0,0,18,0,0,0,0,18,0,0,6,14,0.407533,0.5401622,0.052304734,1.3,1
3261,0,8,0,0,0,0,1,3,0,0,2,1,0.011501763,0.13038157,0.8581167,2.0,0
574,0,0,1,0,0,0,0,1,0,0,1,0,0.40433082,0.51193315,0.08373599,3.6666666666666665,3
50,0,0,22,2,0,0,0,21,0,0,1,0,0.2052411,0.6430652,0.15169369,10.0,0
853,0,0,14,1,0,0,0,18,0,0,4,0,0.082407854,0.5476237,0.3699684,0.8571428571428571,1
1982,0,1,0,0,0,0,0,1,0,0,0,0,0.42580327,0.48497486,0.08922188,0.06666666666666667,1
2774,0,21,5,0,0,1,0,13,0,0,3,12,0.3782371,0.5421991,0.079563856,2.0,0
1823,0,0,21,1,0,0,0,25,0,0,18,0,0.3532859,0.55130416,0.09540989,0.14285714285714285,0
833,0,3,10,0,0,0,0,12,0,0,7,0,0.13501517,0.69636816,0.1686167,2.3076923076923075,0
1115,0,1,3,1,0,0,1,2,0,0,2,0,0.14930679,0.54494077,0.3057524,2.7142857142857144,7
1166,0,0,31,5,0,0,4,28,0,0,11,7,0.4314053,0.43172124,0.13687348,2.0,8
2518,0,0,36,1,0,2,0,38,0,0,12,8,0.45644182,0.45490432,0.0886539,3.25,0
1906,0,0,22,2,0,0,0,21,0,0,1,0,0.2052411,0.6430652,0.15169369,10.0,0
971,0,1,22,0,0,0,8,20,0,0,5,10,0.19388554,0.58263534,0.2234791,4.25,1
2701,0,0,11,0,0,0,0,15,0,0,5,4,0.45639974,0.48870763,0.05489264,2.4,0
399,0,1,4,1,0,0,0,5,0,0,4,0,0.42305335,0.49745882,0.079487845,0.1724137931034483,0
2559,0,0,8,1,0,0,0,16,0,0,4,2,0.11262717,0.4997031,0.38766965,5.333333333333333,1
2368,0,0,11,0,0,0,1,22,0,0,8,0,0.3201678,0.540699,0.13913319,7.0,0
19,0,1,18,0,0,0,3,20,0,0,10,3,0.4824698,0.46343634,0.05409393,7.0,1
684,0,8,3,1,0,0,1,13,0,0,6,7,0.24220513,0.5716227,0.18617213,2.5,2
35,0,3,16,1,0,0,0,15,0,0,4,0,0.18744566,0.52830285,0.28425157,0.9411764705882353,3
2950,0,0,13,1,0,0,0,13,0,0,13,6,0.30933616,0.46010053,0.23056328,6.5,1
3616,0,0,16,0,0,0,0,15,0,0,7,0,0.16009314,0.62970287,0.210204,0.38461538461538464,1
2875,0,0,20,1,0,0,0,18,0,0,5,0,0.21663177,0.6447179,0.13865034,0.7142857142857143,0
524,0,0,0,0,0,0,0,0,0,0,0,0,0.28752014,0.52328837,0.18919146,0.1935483870967742,3
2455,0,1,6,0,0,2,1,7,0,0,0,0,0.072125725,0.70144093,0.22643338,3.0,0
920,0,0,30,6,0,0,0,32,0,0,3,10,0.53962374,0.39908975,0.06128656,1.6470588235294117,2
1841,0,1,7,1,0,1,1,10,1,1,2,1,0.12732966,0.5355981,0.33707225,0.25,6
1890,0,0,41,1,0,0,0,40,0,0,13,0,0.394728,0.5449902,0.06028177,5.333333333333333,0
537,0,1,6,1,0,0,0,6,0,0,1,6,0.046662603,0.29512098,0.6582165,0.125,1
2806,0,3,8,0,0,1,0,6,0,0,0,0,0.1908373,0.58229744,0.22686528,0.19230769230769232,1
1705,0,7,8,2,0,1,0,8,0,0,4,14,0.24085571,0.45086712,0.30827713,0.058823529411764705,2
3739,0,0,18,4,0,0,1,14,0,0,8,2,0.056206167,0.43737632,0.5064175,0.6923076923076923,0
3110,0,0,3,0,0,0,0,9,0,0,5,0,0.29810804,0.6030699,0.098822065,1.6666666666666667,4
3247,0,0,7,0,0,0,2,7,0,0,4,0,0.4187722,0.499321,0.08190677,0.045454545454545456,3
245,0,0,9,4,0,0,0,9,0,0,4,1,0.21790615,0.5223636,0.25973025,5.0,0
3175,0,0,10,1,0,0,0,9,0,0,1,2,0.37374693,0.553375,0.07287808,6.5,0
784,0,1,11,0,0,0,1,18,0,0,10,1,0.31804556,0.59194887,0.09000554,0.9090909090909091,0
1409,0,0,24,0,0,0,1,30,0,0,13,8,0.06549553,0.38960072,0.54490376,0.9285714285714286,0
2537,0,72,1,0,0,0,0,17,0,0,7,16,0.6646679,0.30131057,0.034021486,1.0,2
154,0,0,13,1,0,0,2,17,0,0,5,4,0.34237862,0.520998,0.13662338,0.8823529411764706,2
3009,0,1,25,2,0,0,0,25,0,0,5,4,0.21973407,0.59412235,0.18614356,4.5,0
1686,0,2,28,3,0,0,0,26,0,0,4,13,0.40728393,0.49138114,0.1013349,0.2727272727272727,0
2901,0,0,9,0,0,0,0,9,0,0,1,2,0.18920483,0.6519731,0.15882203,1.2857142857142858,0
3359,0,7,17,3,0,1,1,25,0,0,6,7,0.33507964,0.55506766,0.109852724,2.2857142857142856,1
625,0,0,21,1,0,0,0,20,0,0,6,5,0.36038518,0.52137846,0.1182364,1.0,1
2733,0,0,16,5,0,0,0,10,0,0,5,1,0.327177,0.5698558,0.10296717,1.8461538461538463,2
3673,0,0,6,0,0,0,0,6,0,0,5,0,0.35868478,0.5630079,0.07830727,0.8823529411764706,5
1346,0,0,31,10,0,0,0,23,0,0,8,3,0.26159355,0.6545918,0.08381465,8.0,0
569,0,0,20,0,0,0,0,20,0,0,10,0,0.096613765,0.5643605,0.33902577,1.125,0
3741,0,0,42,4,0,1,0,36,0,0,13,0,0.39624983,0.5449406,0.05880954,0.8888888888888888,1
1758,0,1,4,0,0,0,0,12,0,0,3,2,0.43445775,0.49603695,0.069505304,14.0,0
1816,0,4,3,0,0,0,2,9,0,0,0,5,0.49793178,0.44094536,0.06112284,2.3333333333333335,0
2065,0,39,18,0,0,0,0,19,0,0,0,0,0.6625282,0.30674568,0.030726075,0.3076923076923077,4
127,0,3,4,1,0,0,0,3,0,0,1,2,0.2521213,0.5787098,0.16916883,1.5,1
3327,0,1,19,3,9,0,2,16,0,0,7,27,0.056408275,0.4043383,0.5392534,3.0,1
3802,0,24,7,5,4,0,3,18,0,0,8,10,0.44337064,0.4442713,0.112358056,5.5,6
2006,0,1,4,2,0,0,0,3,0,0,0,0,0.047787327,0.31220207,0.64001065,0.4,0
2975,0,0,1,0,0,2,2,17,0,0,8,8,0.2953433,0.632956,0.07170067,0.6,0
980,0,0,5,0,0,0,0,8,0,0,2,1,0.29418078,0.58077,0.12504928,4.0,6
3798,0,11,3,1,0,1,0,11,0,0,5,15,0.8077906,0.17643064,0.01577877,1.3333333333333333,0
190,0,0,16,3,0,1,9,4,0,0,5,4,0.35468915,0.4928282,0.15248273,0.34782608695652173,1
1139,0,0,19,1,0,0,0,19,0,0,7,2,0.37219045,0.5438102,0.08399937,3.0,0
992,0,3,17,0,0,0,6,17,0,0,4,1,0.22303115,0.62528545,0.15168338,14.0,2
699,0,0,3,0,0,0,0,8,0,0,3,2,0.26788905,0.6231181,0.10899279,0.75,0
3486,0,2,23,3,0,0,0,20,0,0,6,2,0.11481082,0.54913676,0.33605236,0.5,1
606,0,18,3,0,0,0,0,7,0,0,0,10,0.5272717,0.43440783,0.038320445,4.0,1
180,0,0,10,0,0,0,6,5,0,0,1,0,0.3151877,0.5497589,0.13505337,0.2,0
301,0,1,6,1,0,0,4,2,1,1,3,8,0.41144127,0.43329194,0.15526679,0.07142857142857142,2
2544,0,44,7,6,0,1,1,14,0,0,7,9,0.124721624,0.6557408,0.21953757,8.0,0
3546,0,1,19,2,0,0,0,18,0,0,3,2,0.076880455,0.5787884,0.34433112,1.6666666666666667,0
1060,0,1,16,2,0,0,5,12,1,1,6,7,0.40637994,0.4842186,0.10940142,10.0,0
3603,0,0,18,2,0,0,1,17,0,0,2,1,0.34503523,0.59324807,0.061716724,0.5,1
3675,0,0,10,0,0,0,0,8,0,0,4,1,0.28473482,0.63800395,0.07726125,0.42105263157894735,2
2565,0,4,13,0,0,0,0,21,0,0,6,13,0.4814981,0.46618515,0.052316688,21.0,0
1069,0,0,14,1,0,0,0,13,0,0,0,7,0.40932143,0.5438893,0.04678923,0.45454545454545453,3
2524,0,0,7,1,0,1,0,6,0,0,3,0,0.48211023,0.44420272,0.07368706,4.285714285714286,0
2205,0,2,9,0,0,0,0,11,0,0,6,1,0.52568424,0.37803867,0.096277095,16.0,16
1243,0,0,30,1,0,0,1,33,0,0,11,5,0.26073876,0.58379364,0.15546755,0.3103448275862069,0
3243,0,0,21,0,0,0,0,24,0,0,14,3,0.3619189,0.5714844,0.06659668,0.8888888888888888,3
16,0,0,18,0,0,0,1,22,0,0,4,2,0.39836168,0.5090486,0.092589706,11.0,5
3120,0,0,15,0,0,1,1,16,0,0,5,1,0.23721859,0.65745896,0.105322406,6.333333333333333,1
3805,0,42,3,0,0,0,3,12,0,0,7,19,0.6585387,0.30664927,0.03481205,3.0,4
546,0,0,11,3,0,0,0,8,0,0,3,0,0.3766409,0.5033629,0.11999615,1.0833333333333333,1
658,0,21,1,1,0,2,0,17,0,0,4,14,0.2709298,0.63583404,0.09323616,2.2,0
3449,0,0,11,0,0,1,0,10,0,0,1,0,0.18223897,0.63547885,0.18228213,1.0,2
3067,0,0,15,0,0,0,0,18,0,0,15,0,0.17161681,0.6999276,0.12845553,6.0,0
3492,0,1,18,2,0,0,0,18,0,0,3,5,0.5118433,0.41662982,0.071526885,0.38095238095238093,3
1504,0,0,22,2,0,0,0,19,0,0,7,1,0.2491496,0.60526174,0.1455887,16.0,0
959,0,0,10,0,0,0,0,11,0,0,4,5,0.25855595,0.60794365,0.13350041,2.0,0
2926,0,0,11,1,0,0,0,12,0,0,2,3,0.22482,0.61967075,0.1555092,9.5,0
2331,0,1,14,0,0,1,0,22,0,0,7,1,0.5536935,0.38151827,0.06478826,3.0,5
797,0,0,11,1,0,0,0,12,0,0,11,0,0.3830527,0.5508193,0.06612799,0.3333333333333333,1
3348,0,1,9,0,0,0,4,8,0,0,7,11,0.24700151,0.6068629,0.14613566,23.0,2
225,0,0,16,5,0,0,7,11,0,0,2,4,0.05614523,0.36737582,0.57647896,1.4285714285714286,9
2074,0,0,2,0,0,0,0,4,0,0,0,1,0.359876,0.55905986,0.08106411,2.6666666666666665,0
3354,0,0,14,0,0,0,1,16,0,0,5,6,0.028650524,0.38616458,0.5851849,3.0,0
1799,0,0,9,0,0,0,0,16,0,0,17,3,0.6855734,0.2721561,0.04227052,8.0,4
2485,0,0,0,0,0,0,0,0,0,0,0,0,0.24601236,0.6034831,0.1505046,0.38461538461538464,1
3781,0,0,5,1,0,0,0,5,0,0,0,6,0.38626903,0.5216979,0.092033125,0.9333333333333333,3
2277,0,0,13,4,0,0,0,9,0,0,4,5,0.34908623,0.47416106,0.1767527,0.3,1
2085,0,0,10,1,0,0,0,8,0,0,2,0,0.051220775,0.7102935,0.23848578,1.6666666666666667,16
1693,0,3,23,1,0,0,2,20,0,0,7,8,0.16159475,0.5123545,0.32605076,0.5,0
2797,0,1,10,1,0,1,1,11,0,0,1,1,0.3805004,0.51797926,0.10152026,0.125,4
1045,0,0,7,1,0,0,0,8,0,0,3,0,0.26084554,0.6278683,0.11128615,20.0,1
469,0,0,2,0,0,0,0,2,0,0,1,0,0.42252284,0.49515975,0.08231741,10.0,1
954,0,1,10,3,0,0,3,8,0,1,5,7,0.0637662,0.48744643,0.44878736,0.2,0
3801,0,24,4,3,0,0,2,18,0,0,7,19,0.11923531,0.6377429,0.24302183,2.6666666666666665,2
2735,0,0,4,0,0,0,0,5,0,0,2,1,0.26474547,0.47271135,0.26254317,2.1666666666666665,3
3682,0,60,7,6,0,2,1,15,0,0,5,11,0.24722779,0.55801296,0.19475928,5.0,0
639,0,0,5,0,0,0,2,10,0,0,3,0,0.16551971,0.69295335,0.14152685,4.0,0
3549,0,0,0,0,0,0,1,0,0,0,1,1,0.27745068,0.5477922,0.17475711,1.1666666666666667,1
1218,0,8,35,2,0,0,5,46,0,0,11,26,0.25979435,0.5546898,0.18551584,1.6666666666666667,4
1158,0,2,18,0,0,0,0,23,0,0,8,4,0.077831864,0.42876405,0.49340412,1.0,0
1415,0,13,10,3,0,0,4,6,0,0,4,15,0.3996349,0.42099136,0.17937382,2.5,2
3742,0,0,47,2,0,0,0,46,0,0,16,0,0.29546684,0.6318468,0.07268632,2.3333333333333335,0
1527,0,2,0,0,0,0,0,1,0,0,2,0,0.32248873,0.5765782,0.10093312,3.5714285714285716,1
3729,0,4,26,5,0,0,1,22,0,0,3,15,0.2822836,0.5791952,0.13852116,0.2,0
1300,0,0,18,6,0,1,3,12,0,0,4,6,0.5706338,0.3828501,0.046516083,0.9230769230769231,3
3662,1,2,24,4,0,0,0,21,0,0,2,19,0.71643597,0.2548113,0.02875273,0.5454545454545454,1
2848,0,5,13,0,0,0,1,13,1,0,10,22,0.042814326,0.3828681,0.5743176,0.6666666666666666,0
1603,0,1,15,1,0,0,1,16,0,0,4,10,0.3735886,0.51820076,0.10821062,1.6666666666666667,1
160,0,0,14,1,0,0,3,11,0,0,5,6,0.08215696,0.52353364,0.39430934,1.375,0
1704,0,1,5,0,0,0,0,4,0,0,4,5,0.39512798,0.5025207,0.102351315,0.2857142857142857,5
956,0,0,12,0,0,0,0,11,0,0,5,7,0.60734826,0.35074386,0.0419079,0.8571428571428571,0
3234,0,0,8,0,0,1,0,21,0,0,10,4,0.5667275,0.37625033,0.057022102,1.625,10
2869,0,0,9,0,0,1,0,9,0,0,3,6,0.099975795,0.6012918,0.29873243,1.2222222222222223,0
3721,0,0,14,0,0,0,0,18,0,0,2,5,0.04061588,0.33719212,0.622192,0.1,3
877,0,0,3,0,0,1,0,4,0,0,0,0,0.27917555,0.6227422,0.0980823,0.6923076923076923,1
1919,0,1,39,1,0,0,0,40,0,0,10,26,0.3675983,0.5546917,0.07771008,2.0,3
2961,0,0,5,0,0,0,0,13,0,0,0,3,0.35428753,0.57216287,0.07354957,0.6666666666666666,1
1884,0,1,18,2,0,0,0,17,0,0,3,0,0.49520352,0.44693503,0.05786143,0.46153846153846156,0
2200,0,1,21,1,0,0,8,23,0,0,11,16,0.34464616,0.5561069,0.09924688,1.5454545454545454,2
98,0,2,29,2,0,1,2,30,0,0,6,5,0.42831847,0.50431144,0.06737003,0.5789473684210527,1
3613,0,0,32,27,0,0,3,5,3,2,18,12,0.24383733,0.5605974,0.1955653,0.4444444444444444,3
